,Entry ID,Jurisdiction,health_region,Date announced,Date implemented,Intervention category,Intervention type,Intervention summary,"Primary source
(news release or specific resource)",Secondary source,Level,"Indigenous 
population group",Source type
56,BC203,B.C.,Vancouver Coastal,2020-09-10 00:00:00,2020-09-10 00:00:00,Openings,Openings - education,"Who: Ministry of Health
What: Opened public schools for the first day of in-person learning; student orientation held between September 10 and 11
Effective until: ",https://news.gov.bc.ca/releases/2020HLTH0051-001706,https://www2.gov.bc.ca/gov/content/education-training/k-12/covid-19-return-to-school#orientation-week,Provincial/territorial,No,CIHI
57,BC207,B.C.,Interior,2020-09-20 00:00:00,2020-09-20 00:00:00,Restrictions,Restrictions - non-essential services,"Who: Government of British Columbia
What: Announced that operators and organizers contravening the provincial health officer’s order to close banquet halls and nightclubs and to limit liquor sales to specific times and situations can be fined $2,000 and that patrons can be fined $200
Effective until: ",https://news.gov.bc.ca/releases/2020PSSG0053-001836,https://www2.gov.bc.ca/assets/gov/health/about-bc-s-health-care-system/office-of-the-provincial-health-officer/covid-19/covid-19-pho-order-nightclubs-food-drink.pdf,Provincial/territorial,No,CIHI
58,BC207,B.C.,Island,2020-09-20 00:00:00,2020-09-20 00:00:00,Restrictions,Restrictions - non-essential services,"Who: Government of British Columbia
What: Announced that operators and organizers contravening the provincial health officer’s order to close banquet halls and nightclubs and to limit liquor sales to specific times and situations can be fined $2,000 and that patrons can be fined $200
Effective until: ",https://news.gov.bc.ca/releases/2020PSSG0053-001836,https://www2.gov.bc.ca/assets/gov/health/about-bc-s-health-care-system/office-of-the-provincial-health-officer/covid-19/covid-19-pho-order-nightclubs-food-drink.pdf,Provincial/territorial,No,CIHI
59,BC207,B.C.,Fraser,2020-09-20 00:00:00,2020-09-20 00:00:00,Restrictions,Restrictions - non-essential services,"Who: Government of British Columbia
What: Announced that operators and organizers contravening the provincial health officer’s order to close banquet halls and nightclubs and to limit liquor sales to specific times and situations can be fined $2,000 and that patrons can be fined $200
Effective until: ",https://news.gov.bc.ca/releases/2020PSSG0053-001836,https://www2.gov.bc.ca/assets/gov/health/about-bc-s-health-care-system/office-of-the-provincial-health-officer/covid-19/covid-19-pho-order-nightclubs-food-drink.pdf,Provincial/territorial,No,CIHI
60,BC207,B.C.,Vancouver Coastal,2020-09-20 00:00:00,2020-09-20 00:00:00,Restrictions,Restrictions - non-essential services,"Who: Government of British Columbia
What: Announced that operators and organizers contravening the provincial health officer’s order to close banquet halls and nightclubs and to limit liquor sales to specific times and situations can be fined $2,000 and that patrons can be fined $200
Effective until: ",https://news.gov.bc.ca/releases/2020PSSG0053-001836,https://www2.gov.bc.ca/assets/gov/health/about-bc-s-health-care-system/office-of-the-provincial-health-officer/covid-19/covid-19-pho-order-nightclubs-food-drink.pdf,Provincial/territorial,No,CIHI
61,BC208,B.C.,Interior,,2020-11-19 00:00:00,Restrictions,Restrictions - non-essential services,"What: retail businesses are required to establish capacity limits based on 5 square metres of unencumbered space per person
Post occupancy limits.The service and sale of alcohol is prohibited after 8 pm. This order applies to any establishment that sells or serves alcohol including, bars, restaurants, pubs, liquor stores or grocery stores.",https://www2.gov.bc.ca/gov/content/safety/emergency-preparedness-response-recovery/covid-19-provincial-support/restrictions,Not applicable,Provincial/territorial,No,CIHI
62,BC208,B.C.,Interior,,2020-11-19 00:00:00,Closures,Closures - non-essential services,"What: In-person events and community-based gathering. Businesses, recreation centres or other organizations that organize or operate high intensity group exercise must suspend the following activities: Hot yoga, Spin classes, Aerobics, Bootcamp, High intensity aspects of circuit training, High intensity interval training (HIIT).Indoor and outdoor team sports for people 22 years of age and older are suspended. Under the order, no spectators are allowed at any sport activities. ",https://www2.gov.bc.ca/gov/content/safety/emergency-preparedness-response-recovery/covid-19-provincial-support/restrictions,Not applicable,Provincial/territorial,No,CIHI
63,BC208,B.C.,Island,,2020-11-19 00:00:00,Restrictions,Restrictions - non-essential services,"What: retail businesses are required to establish capacity limits based on 5 square metres of unencumbered space per person
Post occupancy limits.The service and sale of alcohol is prohibited after 8 pm. This order applies to any establishment that sells or serves alcohol including, bars, restaurants, pubs, liquor stores or grocery stores.",https://www2.gov.bc.ca/gov/content/safety/emergency-preparedness-response-recovery/covid-19-provincial-support/restrictions,Not applicable,Provincial/territorial,No,CIHI
64,BC208,B.C.,Island,,2020-11-19 00:00:00,Closures,Closures - non-essential services,"What: In-person events and community-based gathering. Businesses, recreation centres or other organizations that organize or operate high intensity group exercise must suspend the following activities: Hot yoga, Spin classes, Aerobics, Bootcamp, High intensity aspects of circuit training, High intensity interval training (HIIT).Indoor and outdoor team sports for people 22 years of age and older are suspended. Under the order, no spectators are allowed at any sport activities. ",https://www2.gov.bc.ca/gov/content/safety/emergency-preparedness-response-recovery/covid-19-provincial-support/restrictions,Not applicable,Provincial/territorial,No,CIHI
65,BC208,B.C.,Fraser,,2020-11-19 00:00:00,Restrictions,Restrictions - non-essential services,"What: retail businesses are required to establish capacity limits based on 5 square metres of unencumbered space per person
Post occupancy limits.The service and sale of alcohol is prohibited after 8 pm. This order applies to any establishment that sells or serves alcohol including, bars, restaurants, pubs, liquor stores or grocery stores.",https://www2.gov.bc.ca/gov/content/safety/emergency-preparedness-response-recovery/covid-19-provincial-support/restrictions,Not applicable,Provincial/territorial,No,CIHI
66,BC208,B.C.,Fraser,,2020-11-19 00:00:00,Closures,Closures - non-essential services,"What: In-person events and community-based gathering. Businesses, recreation centres or other organizations that organize or operate high intensity group exercise must suspend the following activities: Hot yoga, Spin classes, Aerobics, Bootcamp, High intensity aspects of circuit training, High intensity interval training (HIIT).Indoor and outdoor team sports for people 22 years of age and older are suspended. Under the order, no spectators are allowed at any sport activities. ",https://www2.gov.bc.ca/gov/content/safety/emergency-preparedness-response-recovery/covid-19-provincial-support/restrictions,Not applicable,Provincial/territorial,No,CIHI
67,BC208,B.C.,Vancouver Coastal,,2020-11-19 00:00:00,Restrictions,Restrictions - non-essential services,"What: retail businesses are required to establish capacity limits based on 5 square metres of unencumbered space per person
Post occupancy limits.The service and sale of alcohol is prohibited after 8 pm. This order applies to any establishment that sells or serves alcohol including, bars, restaurants, pubs, liquor stores or grocery stores.",https://www2.gov.bc.ca/gov/content/safety/emergency-preparedness-response-recovery/covid-19-provincial-support/restrictions,Not applicable,Provincial/territorial,No,CIHI
68,BC208,B.C.,Vancouver Coastal,,2020-11-19 00:00:00,Closures,Closures - non-essential services,"What: In-person events and community-based gathering. Businesses, recreation centres or other organizations that organize or operate high intensity group exercise must suspend the following activities: Hot yoga, Spin classes, Aerobics, Bootcamp, High intensity aspects of circuit training, High intensity interval training (HIIT).Indoor and outdoor team sports for people 22 years of age and older are suspended. Under the order, no spectators are allowed at any sport activities. ",https://www2.gov.bc.ca/gov/content/safety/emergency-preparedness-response-recovery/covid-19-provincial-support/restrictions,Not applicable,Provincial/territorial,No,CIHI
69,MB079,Man.,Winnipeg,,2020-11-20 00:00:00,Openings,Code Red: Critical,"What: Essential retail businesses, shopping centres and malls. Food courts remain closed. All other businesses in Schedule A may open. Child care and education. Indoor recreational activites and some outdoor remain prohibited.",https://www.gov.mb.ca/covid19/restartmb/prs/orders/essential-business.html,https://www.gov.mb.ca/asset_library/en/proactive/2020_2021/orders-soe-11222020.pdf,Provincial/territorial,No,CIHI
70,MB153,Man.,Winnipeg,2020-07-23 00:00:00,2020-07-25 00:00:00,Openings,Openings - non-essential services and recreation,"Who: Government of Manitoba
What: Maintained current site capacity at 30% for faith-based services, including powwows and other cultural and spiritual events, but eliminated the need for subgroups (cohorts); for faith-based services, site capacity will be a maximum of 30% or 500 people, whichever is lower. Permitted stage performances and opening movie theatres to a maximum capacity of 30% of the site, up to a maximum of 500 people. Permitted retail businesses and indoor recreation sites to use non-permeable barriers when distances of 2 metres cannot be maintained. Permitted casinos to open at a maximum of 30% of the site’s capacity.
Effective until: ",https://news.gov.mb.ca/news/index.html?item=48699&posted=2020-07-23,http://www.manitoba.ca/covid19/restoring/phase-four.html,Provincial/territorial,Yes,CIHI
71,MB157,Man.,Winnipeg,2020-07-30 00:00:00,2020-07-30 00:00:00,Policy,Openings - education,"Who: Government of Manitoba
What: Released plan and safety guidance, entitled ""Welcoming Our Students Back: Restoring Safe Schools,"" for children in K-8 to return to full-time, in person learning; a blended plan of in-person and remote learning is anticipated for students in grade 9-12
Effective until: ",https://news.gov.mb.ca/news/index.html?item=48837&posted=2020-07-30,Not applicable,Provincial/territorial,No,CIHI
72,MB166,Man.,Winnipeg,2020-07-30 00:00:00,2020-09-08 00:00:00,Openings,Openings - education,"Who: Government of Manitoba
What: Opened public schools for the first day of in-person K-12 classes 
Effective until:",https://news.gov.mb.ca/news/index.html?item=48837,https://winnipeg.ctvnews.ca/anxiety-and-excitement-on-first-day-back-to-school-in-manitoba-1.5096764,Provincial/territorial,No,CIHI
73,MB167,Man.,Winnipeg,2020-09-10 00:00:00,2020-09-08 00:00:00,Policy,Openings - daycares,"Who: Government of Manitoba
What: Announced that wearing a non-medical mask is mandatory for children aged 9 and older attending child care facilities, including home-based child care; child care providers are also required to wear masks
Effective until:",https://news.gov.mb.ca/news/?archive=&item=49195,Not applicable,Provincial/territorial,No,CIHI
74,MB168,Man.,Winnipeg,2020-08-13 00:00:00,2020-08-13 00:00:00,Policy,Openings - education,"Who: Manitoba Education
What: Released Restoring Safe Schools: August 13 - A Guide for Parents, Caregivers and Students to provide consistency across schools; safety measures include practising physical distancing to the fullest extent possible, using cohorts/groups and reminding parents to screen children daily
Effective until:",https://news.gov.mb.ca/news/index.html?item=49065&posted=2020-08-13,https://www.gov.mb.ca/asset_library/en/covid/k-12-reopeningplan-guideforparents.pdf,Provincial/territorial,No,CIHI
75,MB169,Man.,Winnipeg,2020-08-19 00:00:00,2020-08-19 00:00:00,Policy,Openings - education,"Who: Manitoba Education
What: Required wearing of masks in schools for students in grades 4 to 12 as well as teachers, staff and visitors, when physical distancing of 2 metres is not possible; masks are required on buses for all students and bus drivers
Effective until:",https://engagemb.ca/welcoming-our-students-back-restoring-safe-schools/news_feed/welcoming-our-students-back-august-19-update,https://www.edu.gov.mb.ca/k12/covid/docs/mask_guidance.pdf,Provincial/territorial,No,CIHI
