,Entry ID,Jurisdiction,Health Region,Implemented,Category,Type,Summary,Source,Level,Source type,Expired
47,,Ont.,Hamilton,2020-12-26T00:00:00,Restrictions,Stay-at-home,https://covid-19.ontario.ca/zones-and-restrictions,https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2021-02-15T00:00:00
48,,Ont.,Hamilton,2021-02-16T00:00:00,Openings,Red - Control,"What: Closures of indoor gyms and fitness centres (i.e., exercise classes and weight and exercise rooms);
Casinos, bingo halls and other gaming establishments;
Indoor cinemas, performing arts centres and venues, (except for rehearsing or performing a recorded or broadcasted performance subject to conditions, including no spectators);
Spectator areas in racing venues;
Interactive exhibits or exhibits with high risk of personal contact in museums, galleries, zoos, science centres, landmarks, etc.; Restaurants and events closed.",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2021-03-14T00:00:00
59,,Ont.,Kingston Frontenac Lennox & Addington,2020-11-07T00:00:00,Openings,Green - Prevent,"All things open with restrictions in place except high risk areas, which remain closed.",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2020-11-22T00:00:00
60,,Ont.,Kingston Frontenac Lennox & Addington,2020-11-23T00:00:00,Restrictions,Yellow - Protect,"What: Restaurants & eating places, cinemas, performing arts, and some personal care operate with restrictions. ",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2020-12-20T00:00:00
61,,Ont.,Kingston Frontenac Lennox & Addington,2020-12-21T00:00:00,Restrictions,Orange - Restrict,"What: Recreation and services permited with restrictions. Oxygen bars, steam rooms, saunas, bath houses and other adult venues, closed. Public health measures for high risk settings. Restaurants & eating places, cinemas, performing arts, and some personal care operate with restrictions. ",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2020-12-25T00:00:00
62,,Ont.,Kingston Frontenac Lennox & Addington,2020-12-26T00:00:00,Restrictions,Stay-at-home,https://covid-19.ontario.ca/zones-and-restrictions,https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2021-02-09T00:00:00
63,,Ont.,Kingston Frontenac Lennox & Addington,2021-02-10T00:00:00,Openings,Green - Prevent,"All things open with restrictions in place except high risk areas, which remain closed.",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2021-03-14T00:00:00
73,,Ont.,Middlesex-London,2020-11-07T00:00:00,Openings,Green - Prevent,"All things open with restrictions in place except high risk areas, which remain closed.",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2020-11-15T00:00:00
74,,Ont.,Middlesex-London,2020-11-16T00:00:00,Restrictions,Yellow - Protect,"What: Restaurants & eating places, cinemas, performing arts, and some personal care operate with restrictions. ",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2020-12-06T00:00:00
75,,Ont.,Middlesex-London,2020-12-07T00:00:00,Restrictions,Orange - Restrict,"What: Recreation and services permited with restrictions. Oxygen bars, steam rooms, saunas, bath houses and other adult venues, closed. Public health measures for high risk settings. Restaurants & eating places, cinemas, performing arts, and some personal care operate with restrictions. ",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2020-12-13T00:00:00
76,,Ont.,Middlesex-London,2020-12-14T00:00:00,Closures,Red - Control,"What: Closures of indoor gyms and fitness centres (i.e., exercise classes and weight and exercise rooms);
Casinos, bingo halls and other gaming establishments;
Indoor cinemas, performing arts centres and venues, (except for rehearsing or performing a recorded or broadcasted performance subject to conditions, including no spectators);
Spectator areas in racing venues;
Interactive exhibits or exhibits with high risk of personal contact in museums, galleries, zoos, science centres, landmarks, etc.; Restaurants and events closed.",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2020-12-25T00:00:00
77,,Ont.,Middlesex-London,2020-12-26T00:00:00,Restrictions,Stay-at-home,https://covid-19.ontario.ca/zones-and-restrictions,https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2021-02-15T00:00:00
78,,Ont.,Middlesex-London,2021-02-16T00:00:00,Openings,Red - Control,"What: Closures of indoor gyms and fitness centres (i.e., exercise classes and weight and exercise rooms);
Casinos, bingo halls and other gaming establishments;
Indoor cinemas, performing arts centres and venues, (except for rehearsing or performing a recorded or broadcasted performance subject to conditions, including no spectators);
Spectator areas in racing venues;
Interactive exhibits or exhibits with high risk of personal contact in museums, galleries, zoos, science centres, landmarks, etc.; Restaurants and events closed.",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2021-02-28T00:00:00
79,,Ont.,Middlesex-London,2021-03-01T00:00:00,Restrictions,Orange - Restrict,"What: Recreation and services permited with restrictions. Oxygen bars, steam rooms, saunas, bath houses and other adult venues, closed. Public health measures for high risk settings. Restaurants & eating places, cinemas, performing arts, and some personal care operate with restrictions. ",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2021-03-14T00:00:00
80,,Ont.,Niagara,2020-11-07T00:00:00,Restrictions,Yellow - Protect,"What: Restaurants & eating places, cinemas, performing arts, and some personal care operate with restrictions. ",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2020-11-15T00:00:00
81,,Ont.,Niagara,2020-11-16T00:00:00,Restrictions,Orange - Restrict,"What: Recreation and services permited with restrictions. Oxygen bars, steam rooms, saunas, bath houses and other adult venues, closed. Public health measures for high risk settings. Restaurants & eating places, cinemas, performing arts, and some personal care operate with restrictions. ",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2020-12-20T00:00:00
82,,Ont.,Niagara,2020-12-21T00:00:00,Closures,Red - Control,"What: Closures of indoor gyms and fitness centres (i.e., exercise classes and weight and exercise rooms);
Casinos, bingo halls and other gaming establishments;
Indoor cinemas, performing arts centres and venues, (except for rehearsing or performing a recorded or broadcasted performance subject to conditions, including no spectators);
Spectator areas in racing venues;
Interactive exhibits or exhibits with high risk of personal contact in museums, galleries, zoos, science centres, landmarks, etc.; Restaurants and events closed.",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2020-12-25T00:00:00
83,,Ont.,Niagara,2020-12-26T00:00:00,Restrictions,Stay-at-home,https://covid-19.ontario.ca/zones-and-restrictions,https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2021-02-15T00:00:00
84,,Ont.,Niagara,2021-02-16T00:00:00,Closures,Grey - Lockdown,"What: Closures of non-essential services and recreation. Retail permitted to be open for curbside pick-up or delivery only.
Restaurants, bars, and food and drink establishments will only be able to provide takeout, drive-through and delivery. Indoor and outdoor dining services are prohibited;
Personal care services closed;
Casinos, bingo halls and other gaming establishments closed; and
Indoor sports and recreational facilities, including pools, closed with limited exceptions.",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2021-02-28T00:00:00
85,,Ont.,Niagara,2021-03-01T00:00:00,Openings,Red - Control,"What: Closures of indoor gyms and fitness centres (i.e., exercise classes and weight and exercise rooms);
Casinos, bingo halls and other gaming establishments;
Indoor cinemas, performing arts centres and venues, (except for rehearsing or performing a recorded or broadcasted performance subject to conditions, including no spectators);
Spectator areas in racing venues;
Interactive exhibits or exhibits with high risk of personal contact in museums, galleries, zoos, science centres, landmarks, etc.; Restaurants and events closed.",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2021-03-14T00:00:00
93,,Ont.,Ottawa,2020-11-07T00:00:00,Restrictions,Orange - Restrict,"What: Recreation and services permited with restrictions. Oxygen bars, steam rooms, saunas, bath houses and other adult venues, closed. Public health measures for high risk settings. Restaurants & eating places, cinemas, performing arts, and some personal care operate with restrictions. ",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2020-12-25T00:00:00
94,,Ont.,Ottawa,2020-12-26T00:00:00,Restrictions,Stay-at-home,https://covid-19.ontario.ca/zones-and-restrictions,https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2021-02-15T00:00:00
95,,Ont.,Ottawa,2021-02-16T00:00:00,Restrictions,Orange - Restrict,"What: Recreation and services permited with restrictions. Oxygen bars, steam rooms, saunas, bath houses and other adult venues, closed. Public health measures for high risk settings. Restaurants & eating places, cinemas, performing arts, and some personal care operate with restrictions. ",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2021-03-14T00:00:00
108,,Ont.,Waterloo,2020-11-07T00:00:00,Restrictions,Yellow - Protect,"What: Restaurants & eating places, cinemas, performing arts, and some personal care operate with restrictions. ",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2020-11-15T00:00:00
109,,Ont.,Waterloo,2020-11-16T00:00:00,Restrictions,Orange - Restrict,"What: Recreation and services permited with restrictions. Oxygen bars, steam rooms, saunas, bath houses and other adult venues, closed. Public health measures for high risk settings. Restaurants & eating places, cinemas, performing arts, and some personal care operate with restrictions. ",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2020-11-22T00:00:00
110,,Ont.,Waterloo,2020-11-23T00:00:00,Closures,Red - Control,"What: Closures of indoor gyms and fitness centres (i.e., exercise classes and weight and exercise rooms);
Casinos, bingo halls and other gaming establishments;
Indoor cinemas, performing arts centres and venues, (except for rehearsing or performing a recorded or broadcasted performance subject to conditions, including no spectators);
Spectator areas in racing venues;
Interactive exhibits or exhibits with high risk of personal contact in museums, galleries, zoos, science centres, landmarks, etc.; Restaurants and events closed.",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2020-12-25T00:00:00
111,,Ont.,Waterloo,2020-12-26T00:00:00,Restrictions,Stay-at-home,https://covid-19.ontario.ca/zones-and-restrictions,https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2021-02-15T00:00:00
112,,Ont.,Waterloo,2021-02-16T00:00:00,Openings,Red - Control,"What: Closures of indoor gyms and fitness centres (i.e., exercise classes and weight and exercise rooms);
Casinos, bingo halls and other gaming establishments;
Indoor cinemas, performing arts centres and venues, (except for rehearsing or performing a recorded or broadcasted performance subject to conditions, including no spectators);
Spectator areas in racing venues;
Interactive exhibits or exhibits with high risk of personal contact in museums, galleries, zoos, science centres, landmarks, etc.; Restaurants and events closed.",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2021-03-14T00:00:00
117,,Ont.,Simcoe Muskoka,2020-11-07T00:00:00,Restrictions,Yellow - Protect,"What: Restaurants & eating places, cinemas, performing arts, and some personal care operate with restrictions. ",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2020-11-22T00:00:00
118,,Ont.,Simcoe Muskoka,2020-11-23T00:00:00,Restrictions,Orange - Restrict,"What: Recreation and services permited with restrictions. Oxygen bars, steam rooms, saunas, bath houses and other adult venues, closed. Public health measures for high risk settings. Restaurants & eating places, cinemas, performing arts, and some personal care operate with restrictions. ",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2020-12-13T00:00:00
119,,Ont.,Simcoe Muskoka,2020-12-14T00:00:00,Closures,Red - Control,"What: Closures of indoor gyms and fitness centres (i.e., exercise classes and weight and exercise rooms);
Casinos, bingo halls and other gaming establishments;
Indoor cinemas, performing arts centres and venues, (except for rehearsing or performing a recorded or broadcasted performance subject to conditions, including no spectators);
Spectator areas in racing venues;
Interactive exhibits or exhibits with high risk of personal contact in museums, galleries, zoos, science centres, landmarks, etc.; Restaurants and events closed.",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2020-12-25T00:00:00
120,,Ont.,Simcoe Muskoka,2020-12-26T00:00:00,Restrictions,Stay-at-home,https://covid-19.ontario.ca/zones-and-restrictions,https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2021-02-15T00:00:00
121,,Ont.,Simcoe Muskoka,2021-02-16T00:00:00,Openings,Red - Control,"What: Closures of indoor gyms and fitness centres (i.e., exercise classes and weight and exercise rooms);
Casinos, bingo halls and other gaming establishments;
Indoor cinemas, performing arts centres and venues, (except for rehearsing or performing a recorded or broadcasted performance subject to conditions, including no spectators);
Spectator areas in racing venues;
Interactive exhibits or exhibits with high risk of personal contact in museums, galleries, zoos, science centres, landmarks, etc.; Restaurants and events closed.",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2021-02-28T00:00:00
122,,Ont.,Simcoe Muskoka,2021-03-01T00:00:00,Closures,Grey - Lockdown,"What: Closures of non-essential services and recreation. Retail permitted to be open for curbside pick-up or delivery only.
Restaurants, bars, and food and drink establishments will only be able to provide takeout, drive-through and delivery. Indoor and outdoor dining services are prohibited;
Personal care services closed;
Casinos, bingo halls and other gaming establishments closed; and
Indoor sports and recreational facilities, including pools, closed with limited exceptions.",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2021-03-07T00:00:00
123,,Ont.,Simcoe Muskoka,2021-03-08T00:00:00,Openings,Red - Control,"What: Closures of indoor gyms and fitness centres (i.e., exercise classes and weight and exercise rooms);
Casinos, bingo halls and other gaming establishments;
Indoor cinemas, performing arts centres and venues, (except for rehearsing or performing a recorded or broadcasted performance subject to conditions, including no spectators);
Spectator areas in racing venues;
Interactive exhibits or exhibits with high risk of personal contact in museums, galleries, zoos, science centres, landmarks, etc.; Restaurants and events closed.",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2021-03-21T00:00:00
148,,Ont.,Toronto,2020-11-16T00:00:00,,Red - Control,"What: Closures of indoor gyms and fitness centres (i.e., exercise classes and weight and exercise rooms);
Casinos, bingo halls and other gaming establishments;
Indoor cinemas, performing arts centres and venues, (except for rehearsing or performing a recorded or broadcasted performance subject to conditions, including no spectators);
Spectator areas in racing venues;
Interactive exhibits or exhibits with high risk of personal contact in museums, galleries, zoos, science centres, landmarks, etc.; Restaurants and events closed.",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2020-11-22T00:00:00
149,,Ont.,Toronto,2020-11-23T00:00:00,Closures,Grey - Lockdown,"What: Closures of non-essential services and recreation. Retail permitted to be open for curbside pick-up or delivery only.
Restaurants, bars, and food and drink establishments will only be able to provide takeout, drive-through and delivery. Indoor and outdoor dining services are prohibited;
Personal care services closed;
Casinos, bingo halls and other gaming establishments closed; and
Indoor sports and recreational facilities, including pools, closed with limited exceptions.",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2020-12-25T00:00:00
150,,Ont.,Toronto,2020-12-26T00:00:00,Restrictions,Stay-at-home,https://covid-19.ontario.ca/zones-and-restrictions,https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2021-03-07T00:00:00
151,,Ont.,Toronto,2021-03-08T00:00:00,Closures,Grey - Lockdown,"What: Closures of non-essential services and recreation. Retail permitted to be open for curbside pick-up or delivery only.
Restaurants, bars, and food and drink establishments will only be able to provide takeout, drive-through and delivery. Indoor and outdoor dining services are prohibited;
Personal care services closed;
Casinos, bingo halls and other gaming establishments closed; and
Indoor sports and recreational facilities, including pools, closed with limited exceptions.",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2021-03-21T00:00:00
152,,Ont.,Wellington Dufferin Guelph,2020-11-07T00:00:00,Restrictions,Yellow - Protect,"What: Restaurants & eating places, cinemas, performing arts, and some personal care operate with restrictions. ",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2020-11-15T00:00:00
153,,Ont.,Wellington Dufferin Guelph,2020-11-16T00:00:00,Restrictions,Orange - Restrict,"What: Recreation and services permited with restrictions. Oxygen bars, steam rooms, saunas, bath houses and other adult venues, closed. Public health measures for high risk settings. Restaurants & eating places, cinemas, performing arts, and some personal care operate with restrictions. ",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2020-12-13T00:00:00
154,,Ont.,Wellington Dufferin Guelph,2020-12-14T00:00:00,Closures,Red - Control,"What: Closures of indoor gyms and fitness centres (i.e., exercise classes and weight and exercise rooms);
Casinos, bingo halls and other gaming establishments;
Indoor cinemas, performing arts centres and venues, (except for rehearsing or performing a recorded or broadcasted performance subject to conditions, including no spectators);
Spectator areas in racing venues;
Interactive exhibits or exhibits with high risk of personal contact in museums, galleries, zoos, science centres, landmarks, etc.; Restaurants and events closed.",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2020-12-25T00:00:00
155,,Ont.,Wellington Dufferin Guelph,2020-12-26T00:00:00,Restrictions,Stay-at-home,https://covid-19.ontario.ca/zones-and-restrictions,https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2021-02-15T00:00:00
156,,Ont.,Wellington Dufferin Guelph,2021-02-16T00:00:00,Openings,Red - Control,"What: Closures of indoor gyms and fitness centres (i.e., exercise classes and weight and exercise rooms);
Casinos, bingo halls and other gaming establishments;
Indoor cinemas, performing arts centres and venues, (except for rehearsing or performing a recorded or broadcasted performance subject to conditions, including no spectators);
Spectator areas in racing venues;
Interactive exhibits or exhibits with high risk of personal contact in museums, galleries, zoos, science centres, landmarks, etc.; Restaurants and events closed.",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2021-03-14T00:00:00
157,,Ont.,Windsor Essex,2020-11-07T00:00:00,Openings,Green - Prevent,"All things open with restrictions in place except high risk areas, which remain closed.",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2020-11-15T00:00:00
158,,Ont.,Windsor Essex,2020-11-16T00:00:00,Restrictions,Yellow - Protect,"What: Restaurants & eating places, cinemas, performing arts, and some personal care operate with restrictions. ",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2020-11-22T00:00:00
159,,Ont.,Windsor Essex,2020-11-23T00:00:00,Restrictions,Orange - Restrict,"What: Recreation and services permited with restrictions. Oxygen bars, steam rooms, saunas, bath houses and other adult venues, closed. Public health measures for high risk settings. Restaurants & eating places, cinemas, performing arts, and some personal care operate with restrictions. ",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2020-11-29T00:00:00
160,,Ont.,Windsor Essex,2020-11-30T00:00:00,Closures,Red - Control,"What: Closures of indoor gyms and fitness centres (i.e., exercise classes and weight and exercise rooms);
Casinos, bingo halls and other gaming establishments;
Indoor cinemas, performing arts centres and venues, (except for rehearsing or performing a recorded or broadcasted performance subject to conditions, including no spectators);
Spectator areas in racing venues;
Interactive exhibits or exhibits with high risk of personal contact in museums, galleries, zoos, science centres, landmarks, etc.; Restaurants and events closed.",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2020-12-13T00:00:00
161,,Ont.,Windsor Essex,2020-12-14T00:00:00,Closures,Grey - Lockdown,"What: Closures of non-essential services and recreation. Retail permitted to be open for curbside pick-up or delivery only.
Restaurants, bars, and food and drink establishments will only be able to provide takeout, drive-through and delivery. Indoor and outdoor dining services are prohibited;
Personal care services closed;
Casinos, bingo halls and other gaming establishments closed; and
Indoor sports and recreational facilities, including pools, closed with limited exceptions.",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2020-12-25T00:00:00
162,,Ont.,Windsor Essex,2020-12-26T00:00:00,Restrictions,Stay-at-home,https://covid-19.ontario.ca/zones-and-restrictions,https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2021-02-15T00:00:00
163,,Ont.,Windsor Essex,2021-02-16T00:00:00,Openings,Red - Control,"What: Closures of indoor gyms and fitness centres (i.e., exercise classes and weight and exercise rooms);
Casinos, bingo halls and other gaming establishments;
Indoor cinemas, performing arts centres and venues, (except for rehearsing or performing a recorded or broadcasted performance subject to conditions, including no spectators);
Spectator areas in racing venues;
Interactive exhibits or exhibits with high risk of personal contact in museums, galleries, zoos, science centres, landmarks, etc.; Restaurants and events closed.",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2021-03-14T00:00:00
