,Entry ID,Jurisdiction,health_region,Date announced,Date implemented,Intervention category,Intervention type,Intervention summary,"Primary source
(news release or specific resource)",Secondary source,Level,"Indigenous 
population group",Source type,suggested_industry
326,AB183,Alta.,Central Zone,,2021-02-08 00:00:00,Openings,Openings - non-essential services,"What: Only one-on-one training is permitted for indoor fitness activities (e.g. fitness in dance studios, training figure skating on ice, one-on-one lessons). Children and youth will be allowed to participate in limited school and team sport activities. Restaurants, pubs, bars, lounges and cafes can open for in-person service. Restaurants, cafes and pubs must collect the contact information of one person from the dining party. In-person dining must close by 11 p.m. ",https://www.alberta.ca/release.cfm?xID=7716822CAEF42-F51A-C15A-8DA6AA1F5614D257,https://www.alberta.ca/enhanced-public-health-measures.aspx#PathForward,Provincial/territorial,No,Government,"Fitness, Nightlife, Restaurants & eating places"
327,BC220,B.C.,Vancouver Coastal,2020-11-07 00:00:00,2020-11-07 00:00:00,Closures,Closures — recreation,"Who: Government of British Columbia
What: Suspended the organization and operation of indoor group physical activities at businesses, recreation centres or other organizations in the Vancouver Coastal Health and Fraser Health regions
Effective until: ",https://news.gov.bc.ca/releases/2020HLTH0059-001922,https://www2.gov.bc.ca/gov/content/safety/emergency-preparedness-response-recovery/covid-19-provincial-support/lower-mainland#pho-order,Provincial/territorial,No,CIHI,None
328,BC234,B.C.,Vancouver Coastal,2020-12-02 00:00:00,2020-12-02 00:00:00,Closures,Closures — recreation,"Who: Ministry of Health
What: Prohibited all indoor group high intensity fitness activity and indoor adult team sports; suspended low intensity fitness activities until new guidelines are available to resume these activities safely
Effective until: ",https://news.gov.bc.ca/releases/2020HLTH0063-001998,https://www2.gov.bc.ca/assets/gov/health/about-bc-s-health-care-system/office-of-the-provincial-health-officer/covid-19/archived-docs/covid-19-pho-order-gatherings-events-december-2-2020.pdf,Provincial/territorial,No,CIHI,Fitness
329,BC238,B.C.,Vancouver Coastal,2020-12-14 00:00:00,2020-12-14 00:00:00,Openings,Openings — recreation,"Who: Ministry of Health
What: Published new guidelines for the resumption of low-intensity indoor group physical activity  
Effective until: ",https://news.gov.bc.ca/releases/2020HLTH0066-002066,https://www2.gov.bc.ca/assets/gov/health/about-bc-s-health-care-system/office-of-the-provincial-health-officer/covid-19/covid-19-public-health-guidelines-low-intensity-exercise.pdf,Provincial/territorial,No,CIHI,None
330,BC220,B.C.,Interior,2020-11-07 00:00:00,2020-11-07 00:00:00,Closures,Closures — recreation,"Who: Government of British Columbia
What: Suspended the organization and operation of indoor group physical activities at businesses, recreation centres or other organizations in the Vancouver Coastal Health and Fraser Health regions
Effective until: ",https://news.gov.bc.ca/releases/2020HLTH0059-001922,https://www2.gov.bc.ca/gov/content/safety/emergency-preparedness-response-recovery/covid-19-provincial-support/lower-mainland#pho-order,Provincial/territorial,No,CIHI,None
331,BC234,B.C.,Interior,2020-12-02 00:00:00,2020-12-02 00:00:00,Closures,Closures — recreation,"Who: Ministry of Health
What: Prohibited all indoor group high intensity fitness activity and indoor adult team sports; suspended low intensity fitness activities until new guidelines are available to resume these activities safely
Effective until: ",https://news.gov.bc.ca/releases/2020HLTH0063-001998,https://www2.gov.bc.ca/assets/gov/health/about-bc-s-health-care-system/office-of-the-provincial-health-officer/covid-19/archived-docs/covid-19-pho-order-gatherings-events-december-2-2020.pdf,Provincial/territorial,No,CIHI,Fitness
332,BC238,B.C.,Interior,2020-12-14 00:00:00,2020-12-14 00:00:00,Openings,Openings — recreation,"Who: Ministry of Health
What: Published new guidelines for the resumption of low-intensity indoor group physical activity  
Effective until: ",https://news.gov.bc.ca/releases/2020HLTH0066-002066,https://www2.gov.bc.ca/assets/gov/health/about-bc-s-health-care-system/office-of-the-provincial-health-officer/covid-19/covid-19-public-health-guidelines-low-intensity-exercise.pdf,Provincial/territorial,No,CIHI,None
333,BC220,B.C.,Fraser,2020-11-07 00:00:00,2020-11-07 00:00:00,Closures,Closures — recreation,"Who: Government of British Columbia
What: Suspended the organization and operation of indoor group physical activities at businesses, recreation centres or other organizations in the Vancouver Coastal Health and Fraser Health regions
Effective until: ",https://news.gov.bc.ca/releases/2020HLTH0059-001922,https://www2.gov.bc.ca/gov/content/safety/emergency-preparedness-response-recovery/covid-19-provincial-support/lower-mainland#pho-order,Provincial/territorial,No,CIHI,None
334,BC234,B.C.,Fraser,2020-12-02 00:00:00,2020-12-02 00:00:00,Closures,Closures — recreation,"Who: Ministry of Health
What: Prohibited all indoor group high intensity fitness activity and indoor adult team sports; suspended low intensity fitness activities until new guidelines are available to resume these activities safely
Effective until: ",https://news.gov.bc.ca/releases/2020HLTH0063-001998,https://www2.gov.bc.ca/assets/gov/health/about-bc-s-health-care-system/office-of-the-provincial-health-officer/covid-19/archived-docs/covid-19-pho-order-gatherings-events-december-2-2020.pdf,Provincial/territorial,No,CIHI,Fitness
335,BC238,B.C.,Fraser,2020-12-14 00:00:00,2020-12-14 00:00:00,Openings,Openings — recreation,"Who: Ministry of Health
What: Published new guidelines for the resumption of low-intensity indoor group physical activity  
Effective until: ",https://news.gov.bc.ca/releases/2020HLTH0066-002066,https://www2.gov.bc.ca/assets/gov/health/about-bc-s-health-care-system/office-of-the-provincial-health-officer/covid-19/covid-19-public-health-guidelines-low-intensity-exercise.pdf,Provincial/territorial,No,CIHI,None
336,BC220,B.C.,Island,2020-11-07 00:00:00,2020-11-07 00:00:00,Closures,Closures — recreation,"Who: Government of British Columbia
What: Suspended the organization and operation of indoor group physical activities at businesses, recreation centres or other organizations in the Vancouver Coastal Health and Fraser Health regions
Effective until: ",https://news.gov.bc.ca/releases/2020HLTH0059-001922,https://www2.gov.bc.ca/gov/content/safety/emergency-preparedness-response-recovery/covid-19-provincial-support/lower-mainland#pho-order,Provincial/territorial,No,CIHI,None
337,BC234,B.C.,Island,2020-12-02 00:00:00,2020-12-02 00:00:00,Closures,Closures — recreation,"Who: Ministry of Health
What: Prohibited all indoor group high intensity fitness activity and indoor adult team sports; suspended low intensity fitness activities until new guidelines are available to resume these activities safely
Effective until: ",https://news.gov.bc.ca/releases/2020HLTH0063-001998,https://www2.gov.bc.ca/assets/gov/health/about-bc-s-health-care-system/office-of-the-provincial-health-officer/covid-19/archived-docs/covid-19-pho-order-gatherings-events-december-2-2020.pdf,Provincial/territorial,No,CIHI,Fitness
338,BC238,B.C.,Island,2020-12-14 00:00:00,2020-12-14 00:00:00,Openings,Openings — recreation,"Who: Ministry of Health
What: Published new guidelines for the resumption of low-intensity indoor group physical activity  
Effective until: ",https://news.gov.bc.ca/releases/2020HLTH0066-002066,https://www2.gov.bc.ca/assets/gov/health/about-bc-s-health-care-system/office-of-the-provincial-health-officer/covid-19/covid-19-public-health-guidelines-low-intensity-exercise.pdf,Provincial/territorial,No,CIHI,None
339,ON267,Ont.,Kingston Frontenac Lennox & Addington,2021-02-08 00:00:00,2021-02-10 00:00:00,Openings,Level 4 (Red),"In person shopping permitted for retail sales, with capacity limits;75 per cent capacity limit for supermarkets and other stores that primarily sell groceries, convenience stores, and pharmacies; and
50 per cent capacity limit for all other retail businesses that engage in retail sales to the public, including big box stores;",https://globalnews.ca/news/7627151/ontario-coronavirus-phased-reopening-covid-19/,https://news.ontario.ca/en/backgrounder/60260/in-person-shopping-at-retail-stores-permitted-with-public-health-and-safety-requirements-in-place,Regional,No,News,"Clothing stores, General merchandise stores, Food & beverage stores"
340,ON268,Ont.,Durham,2021-02-12 00:00:00,2021-02-16 00:00:00,Openings,Level 4 (Red),"In person shopping permitted for retail sales, with capacity limits;75 per cent capacity limit for supermarkets and other stores that primarily sell groceries, convenience stores, and pharmacies; and
50 per cent capacity limit for all other retail businesses that engage in retail sales to the public, including big box stores;",https://news.ontario.ca/en/release/60339/ontario-returning-27-public-health-regions-to-strengthened-covid-19-response-framework,,Regional,No,Government,"Clothing stores, General merchandise stores, Food & beverage stores"
341,ON268,Ont.,Middlesex-London,2021-02-12 00:00:00,2021-02-16 00:00:00,Openings,Level 4 (Red),"In person shopping permitted for retail sales, with capacity limits;75 per cent capacity limit for supermarkets and other stores that primarily sell groceries, convenience stores, and pharmacies; and
50 per cent capacity limit for all other retail businesses that engage in retail sales to the public, including big box stores;",https://news.ontario.ca/en/release/60339/ontario-returning-27-public-health-regions-to-strengthened-covid-19-response-framework,,Regional,No,Government,"Clothing stores, General merchandise stores, Food & beverage stores"
342,ON268,Ont.,Windsor-Essex,2021-02-12 00:00:00,2021-02-16 00:00:00,Openings,Level 4 (Red),"In person shopping permitted for retail sales, with capacity limits;75 per cent capacity limit for supermarkets and other stores that primarily sell groceries, convenience stores, and pharmacies; and
50 per cent capacity limit for all other retail businesses that engage in retail sales to the public, including big box stores;",https://news.ontario.ca/en/release/60339/ontario-returning-27-public-health-regions-to-strengthened-covid-19-response-framework,,Regional,No,Government,"Clothing stores, General merchandise stores, Food & beverage stores"
343,ON268,Ont.,Waterloo,2021-02-12 00:00:00,2021-02-16 00:00:00,Openings,Level 4 (Red),"In person shopping permitted for retail sales, with capacity limits;75 per cent capacity limit for supermarkets and other stores that primarily sell groceries, convenience stores, and pharmacies; and
50 per cent capacity limit for all other retail businesses that engage in retail sales to the public, including big box stores;",https://news.ontario.ca/en/release/60339/ontario-returning-27-public-health-regions-to-strengthened-covid-19-response-framework,,Regional,No,Government,"Clothing stores, General merchandise stores, Food & beverage stores"
344,ON268,Ont.,Wellington Dufferin Guelph,2021-02-12 00:00:00,2021-02-16 00:00:00,Openings,Level 4 (Red),"In person shopping permitted for retail sales, with capacity limits;75 per cent capacity limit for supermarkets and other stores that primarily sell groceries, convenience stores, and pharmacies; and
50 per cent capacity limit for all other retail businesses that engage in retail sales to the public, including big box stores;",https://news.ontario.ca/en/release/60339/ontario-returning-27-public-health-regions-to-strengthened-covid-19-response-framework,,Regional,No,Government,"Clothing stores, General merchandise stores, Food & beverage stores"
345,ON268,Ont.,Simcoe Muskoka,2021-02-12 00:00:00,2021-02-16 00:00:00,Openings,Level 4 (Red),"In person shopping permitted for retail sales, with capacity limits;75 per cent capacity limit for supermarkets and other stores that primarily sell groceries, convenience stores, and pharmacies; and
50 per cent capacity limit for all other retail businesses that engage in retail sales to the public, including big box stores;",https://news.ontario.ca/en/release/60339/ontario-returning-27-public-health-regions-to-strengthened-covid-19-response-framework,,Regional,No,Government,"Clothing stores, General merchandise stores, Food & beverage stores"
346,ON268,Ont.,Halton,2021-02-12 00:00:00,2021-02-16 00:00:00,Openings,Level 4 (Red),"In person shopping permitted for retail sales, with capacity limits;75 per cent capacity limit for supermarkets and other stores that primarily sell groceries, convenience stores, and pharmacies; and
50 per cent capacity limit for all other retail businesses that engage in retail sales to the public, including big box stores;",https://news.ontario.ca/en/release/60339/ontario-returning-27-public-health-regions-to-strengthened-covid-19-response-framework,,Regional,No,Government,"Clothing stores, General merchandise stores, Food & beverage stores"
347,ON268,Ont.,Hamilton,2021-02-12 00:00:00,2021-02-16 00:00:00,Openings,Level 4 (Red),"In person shopping permitted for retail sales, with capacity limits;75 per cent capacity limit for supermarkets and other stores that primarily sell groceries, convenience stores, and pharmacies; and
50 per cent capacity limit for all other retail businesses that engage in retail sales to the public, including big box stores;",https://news.ontario.ca/en/release/60339/ontario-returning-27-public-health-regions-to-strengthened-covid-19-response-framework,,Regional,No,Government,"Clothing stores, General merchandise stores, Food & beverage stores"
348,ON268,Ont.,Ottawa,2021-02-12 00:00:00,2021-02-16 00:00:00,Openings,Level 3 (Orange),"Restaurants & eating places, Activities",https://news.ontario.ca/en/release/60339/ontario-returning-27-public-health-regions-to-strengthened-covid-19-response-framework,,Regional,No,Government,Restaurants & eating places
349,SK201,Sask.,Saskatoon,2020-12-14 00:00:00,2020-12-19 00:00:00,Openings,Openings — non-essential services,"Who: Government of Saskatchewan
What: Permitted event venues, conference facilities, arenas, art venues, movie and live theatres, and banquet facilities to hold events with up to 30 people, where all guests are seated for the duration with food and drink not permitted unless explicitly stated.
Effective until: 2021-01-29",https://www.saskatchewan.ca/government/news-and-media/2020/december/14/covid-19-update-new-measures-to-further-reduce-transmission-risk,https://www.saskatchewan.ca/government/news-and-media/2021/january/12/covid19-update-for-january-12-9880-vaccines-delivered-248-new-cases-226-new-recoveries-five-new-deat,Provincial/territorial,No,CIHI,Activities
350,SK202,Sask.,Saskatoon,2020-12-14 00:00:00,2020-12-19 00:00:00,Openings,Openings — non-essential services,"Who: Government of Saskatchewan
What: Permitted personal services including hairdresser/barber, esthetics, massage therapy, acupuncture, and tattooing to operate at a 50% capacity including staff and clients.
Effective until: 2021-01-29",https://www.saskatchewan.ca/government/news-and-media/2020/december/14/covid-19-update-new-measures-to-further-reduce-transmission-risk,https://www.saskatchewan.ca/government/news-and-media/2021/january/12/covid19-update-for-january-12-9880-vaccines-delivered-248-new-cases-226-new-recoveries-five-new-deat,Provincial/territorial,No,CIHI,Personal care
351,SK203,Sask.,Saskatoon,2020-12-14 00:00:00,2020-12-25 00:00:00,Openings,Openings — non-essential services,"Who: Government of Saskatchewan
What: Limited retail services to 50% capacity and large retail locations to 25% capacity
Effective until: 2021-01-29",https://www.saskatchewan.ca/government/news-and-media/2020/december/14/covid-19-update-new-measures-to-further-reduce-transmission-risk,https://www.saskatchewan.ca/government/news-and-media/2021/january/12/covid19-update-for-january-12-9880-vaccines-delivered-248-new-cases-226-new-recoveries-five-new-deat,Provincial/territorial,No,CIHI,Clothing stores
352,SK201,Sask.,Regina,2020-12-14 00:00:00,2020-12-19 00:00:00,Openings,Openings — non-essential services,"Who: Government of Saskatchewan
What: Permitted event venues, conference facilities, arenas, art venues, movie and live theatres, and banquet facilities to hold events with up to 30 people, where all guests are seated for the duration with food and drink not permitted unless explicitly stated.
Effective until: 2021-01-29",https://www.saskatchewan.ca/government/news-and-media/2020/december/14/covid-19-update-new-measures-to-further-reduce-transmission-risk,https://www.saskatchewan.ca/government/news-and-media/2021/january/12/covid19-update-for-january-12-9880-vaccines-delivered-248-new-cases-226-new-recoveries-five-new-deat,Provincial/territorial,No,CIHI,Activities
353,SK202,Sask.,Regina,2020-12-14 00:00:00,2020-12-19 00:00:00,Openings,Openings — non-essential services,"Who: Government of Saskatchewan
What: Permitted personal services including hairdresser/barber, esthetics, massage therapy, acupuncture, and tattooing to operate at a 50% capacity including staff and clients.
Effective until: 2021-01-29",https://www.saskatchewan.ca/government/news-and-media/2020/december/14/covid-19-update-new-measures-to-further-reduce-transmission-risk,https://www.saskatchewan.ca/government/news-and-media/2021/january/12/covid19-update-for-january-12-9880-vaccines-delivered-248-new-cases-226-new-recoveries-five-new-deat,Provincial/territorial,No,CIHI,Personal care
354,SK203,Sask.,Regina,2020-12-14 00:00:00,2020-12-25 00:00:00,Openings,Openings — non-essential services,"Who: Government of Saskatchewan
What: Limited retail services to 50% capacity and large retail locations to 25% capacity
Effective until: 2021-01-29",https://www.saskatchewan.ca/government/news-and-media/2020/december/14/covid-19-update-new-measures-to-further-reduce-transmission-risk,https://www.saskatchewan.ca/government/news-and-media/2021/january/12/covid19-update-for-january-12-9880-vaccines-delivered-248-new-cases-226-new-recoveries-five-new-deat,Provincial/territorial,No,CIHI,Clothing stores
355,MB197,Man.,Winnipeg,2020-10-16 00:00:00,2020-10-19 00:00:00,Closures,Closures — recreation,"Who: Government of Manitoba
What: Announced that museums, galleries and libraries must reduce their capacity to 50% in the Winnipeg Metropolitan Region (orange level)
Effective until: ",https://news.gov.mb.ca/news/index.html?item=49414&posted=2020-10-16,https://manitoba.ca/asset_library/en/proactive/2020_2021/orders-soe-capital-10192020.pdf,Regional,No,CIHI,Activities
356,MB199,Man.,WInnipeg,2020-10-19 00:00:00,2020-10-19 00:00:00,Restrictions,Restrictions — non-essential services,"Who: Government of Manitoba
What: Announced that in the Winnipeg Metropolitan Region (orange level) retail businesses, restaurants, licensed businesses and personal service businesses are limited to 50% of their usual capacity 
Effective until: ",https://news.gov.mb.ca/news/index.html?item=49442&posted=2020-10-19,https://manitoba.ca/asset_library/en/proactive/2020_2021/orders-soe-capital-10192020.pdf,Regional,No,CIHI,"Clothing stores, Restaurants & eating places"
