,Entry ID,Jurisdiction,health_region,Date announced,Date implemented,Intervention category,Intervention type,Intervention summary,"Primary source
(news release or specific resource)",Secondary source,Level,"Indigenous 
population group",Source type,suggested_industry
317,QC106,Que.,Capitale-Nationale,2020-03-20 00:00:00,No data,Closures,Closures — health services,"Who: Ordre des ergothérapeutes du Québec
What: Recommended that all private practice occupational therapists postpone all non-urgent appointments
Effective until: 03-30-2020",https://www.oeq.org/a-propos-de-l-ordre/salle-de-presse/actualites/95-covid-19-mise-a-jour-au-17-mars-2020-directives-des-autorites-publiques.html?page=4,Not applicable,Provincial/territorial,No,,None
318,QC106,Que.,Estrie,2020-03-20 00:00:00,No data,Closures,Closures — health services,"Who: Ordre des ergothérapeutes du Québec
What: Recommended that all private practice occupational therapists postpone all non-urgent appointments
Effective until: 03-30-2020",https://www.oeq.org/a-propos-de-l-ordre/salle-de-presse/actualites/95-covid-19-mise-a-jour-au-17-mars-2020-directives-des-autorites-publiques.html?page=4,Not applicable,Provincial/territorial,No,,None
319,QC106,Que.,Mauricie,2020-03-20 00:00:00,No data,Closures,Closures — health services,"Who: Ordre des ergothérapeutes du Québec
What: Recommended that all private practice occupational therapists postpone all non-urgent appointments
Effective until: 03-30-2020",https://www.oeq.org/a-propos-de-l-ordre/salle-de-presse/actualites/95-covid-19-mise-a-jour-au-17-mars-2020-directives-des-autorites-publiques.html?page=4,Not applicable,Provincial/territorial,No,,None
320,QC106,Que.,Montréal,2020-03-20 00:00:00,No data,Closures,Closures — health services,"Who: Ordre des ergothérapeutes du Québec
What: Recommended that all private practice occupational therapists postpone all non-urgent appointments
Effective until: 03-30-2020",https://www.oeq.org/a-propos-de-l-ordre/salle-de-presse/actualites/95-covid-19-mise-a-jour-au-17-mars-2020-directives-des-autorites-publiques.html?page=4,Not applicable,Provincial/territorial,No,,None
321,QC106,Que.,Saguenay,2020-03-20 00:00:00,No data,Closures,Closures — health services,"Who: Ordre des ergothérapeutes du Québec
What: Recommended that all private practice occupational therapists postpone all non-urgent appointments
Effective until: 03-30-2020",https://www.oeq.org/a-propos-de-l-ordre/salle-de-presse/actualites/95-covid-19-mise-a-jour-au-17-mars-2020-directives-des-autorites-publiques.html?page=4,Not applicable,Provincial/territorial,No,,None
322,QC383,Que.,Capitale-Nationale,2020-09-28 00:00:00,2020-10-01 00:00:00,Closures,Closures — recreation,"Who: Minister of health and social services
What: Announced that for regions on red alert, performance halls, cinemas, theatres, libraries and museums will be closed; exceptions allowed for places of worship and for funerals, but accommodating a maximum of 25 people
Effective until: 2020-10-28",https://www.newswire.ca/fr/news-releases/pandemie-de-la-covid-19-certaines-regions-passent-au-palier-d-alerte-maximale-844207272.html,Not applicable,Provincial/territorial,No,,Activities
323,QC383,Que.,Estrie,2020-09-28 00:00:00,2020-10-01 00:00:00,Closures,Closures — recreation,"Who: Minister of health and social services
What: Announced that for regions on red alert, performance halls, cinemas, theatres, libraries and museums will be closed; exceptions allowed for places of worship and for funerals, but accommodating a maximum of 25 people
Effective until: 2020-10-28",https://www.newswire.ca/fr/news-releases/pandemie-de-la-covid-19-certaines-regions-passent-au-palier-d-alerte-maximale-844207272.html,Not applicable,Provincial/territorial,No,,Activities
324,QC383,Que.,Mauricie,2020-09-28 00:00:00,2020-10-01 00:00:00,Closures,Closures — recreation,"Who: Minister of health and social services
What: Announced that for regions on red alert, performance halls, cinemas, theatres, libraries and museums will be closed; exceptions allowed for places of worship and for funerals, but accommodating a maximum of 25 people
Effective until: 2020-10-28",https://www.newswire.ca/fr/news-releases/pandemie-de-la-covid-19-certaines-regions-passent-au-palier-d-alerte-maximale-844207272.html,Not applicable,Provincial/territorial,No,,Activities
325,QC383,Que.,Montréal,2020-09-28 00:00:00,2020-10-01 00:00:00,Closures,Closures — recreation,"Who: Minister of health and social services
What: Announced that for regions on red alert, performance halls, cinemas, theatres, libraries and museums will be closed; exceptions allowed for places of worship and for funerals, but accommodating a maximum of 25 people
Effective until: 2020-10-28",https://www.newswire.ca/fr/news-releases/pandemie-de-la-covid-19-certaines-regions-passent-au-palier-d-alerte-maximale-844207272.html,Not applicable,Provincial/territorial,No,,Activities
326,QC383,Que.,Saguenay,2020-09-28 00:00:00,2020-10-01 00:00:00,Closures,Closures — recreation,"Who: Minister of health and social services
What: Announced that for regions on red alert, performance halls, cinemas, theatres, libraries and museums will be closed; exceptions allowed for places of worship and for funerals, but accommodating a maximum of 25 people
Effective until: 2020-10-28",https://www.newswire.ca/fr/news-releases/pandemie-de-la-covid-19-certaines-regions-passent-au-palier-d-alerte-maximale-844207272.html,Not applicable,Provincial/territorial,No,,Activities
327,QC384,Que.,Capitale-Nationale,2020-09-28 00:00:00,2020-10-01 00:00:00,Closures,Closures — non-essential services,"Who: Minister of health and social services
What: Announced that for regions on red alert, bars, brasseries, taverns and casinos will be closed as well as restaurant dining rooms (only delivery and takeout orders will be allowed)
Effective until: 2020-10-28",https://www.newswire.ca/fr/news-releases/pandemie-de-la-covid-19-certaines-regions-passent-au-palier-d-alerte-maximale-844207272.html,Not applicable,Provincial/territorial,No,,"Restaurants & eating places, Nightlife"
328,QC384,Que.,Estrie,2020-09-28 00:00:00,2020-10-01 00:00:00,Closures,Closures — non-essential services,"Who: Minister of health and social services
What: Announced that for regions on red alert, bars, brasseries, taverns and casinos will be closed as well as restaurant dining rooms (only delivery and takeout orders will be allowed)
Effective until: 2020-10-28",https://www.newswire.ca/fr/news-releases/pandemie-de-la-covid-19-certaines-regions-passent-au-palier-d-alerte-maximale-844207272.html,Not applicable,Provincial/territorial,No,,"Restaurants & eating places, Nightlife"
329,QC384,Que.,Mauricie,2020-09-28 00:00:00,2020-10-01 00:00:00,Closures,Closures — non-essential services,"Who: Minister of health and social services
What: Announced that for regions on red alert, bars, brasseries, taverns and casinos will be closed as well as restaurant dining rooms (only delivery and takeout orders will be allowed)
Effective until: 2020-10-28",https://www.newswire.ca/fr/news-releases/pandemie-de-la-covid-19-certaines-regions-passent-au-palier-d-alerte-maximale-844207272.html,Not applicable,Provincial/territorial,No,,"Restaurants & eating places, Nightlife"
330,QC384,Que.,Montréal,2020-09-28 00:00:00,2020-10-01 00:00:00,Closures,Closures — non-essential services,"Who: Minister of health and social services
What: Announced that for regions on red alert, bars, brasseries, taverns and casinos will be closed as well as restaurant dining rooms (only delivery and takeout orders will be allowed)
Effective until: 2020-10-28",https://www.newswire.ca/fr/news-releases/pandemie-de-la-covid-19-certaines-regions-passent-au-palier-d-alerte-maximale-844207272.html,Not applicable,Provincial/territorial,No,,"Restaurants & eating places, Nightlife"
331,QC384,Que.,Saguenay,2020-09-28 00:00:00,2020-10-01 00:00:00,Closures,Closures — non-essential services,"Who: Minister of health and social services
What: Announced that for regions on red alert, bars, brasseries, taverns and casinos will be closed as well as restaurant dining rooms (only delivery and takeout orders will be allowed)
Effective until: 2020-10-28",https://www.newswire.ca/fr/news-releases/pandemie-de-la-covid-19-certaines-regions-passent-au-palier-d-alerte-maximale-844207272.html,Not applicable,Provincial/territorial,No,,"Restaurants & eating places, Nightlife"
